04,12,19,26,27,29|11
05,14,23,24,28,32|05
01,07,08,15,18,19|08
07,08,14,21,25,26|08
01,06,14,16,29,31|11
04,08,13,16,19,31|12
05,07,19,20,22,27|03
07,10,20,22,24,31|06
03,06,08,10,13,22|10
04,09,11,20,26,29|14
05,08,11,18,25,29|07
01,03,06,08,16,27|13
02,04,08,09,10,12|11
02,15,17,24,27,30|14
01,09,18,19,22,30|13
03,05,12,20,29,30|04
01,02,12,14,22,27|14
10,11,14,15,21,27|08
08,10,15,16,22,31|14
10,11,15,19,21,32|03
03,04,16,21,23,31|04
05,06,15,22,26,30|05
05,13,15,24,28,32|04
01,12,13,25,28,30|13
02,04,14,19,22,25|05
01,07,09,11,20,27|06
10,11,15,17,21,32|11
03,04,18,24,28,29|05
05,08,09,16,23,26|04
05,11,13,18,19,26|09
02,08,15,16,29,30|05
06,17,18,19,23,28|09
04,07,10,18,20,32|14
02,05,06,09,23,30|10
03,06,17,21,22,27|07
07,08,23,26,27,30|11
01,03,07,18,25,32|14
01,09,13,18,21,23|05
04,09,16,17,27,32|08
06,11,12,25,29,30|05
02,04,06,09,13,18|08
04,09,13,16,17,22|03
03,19,22,23,29,30|04
03,07,09,13,15,23|09
04,10,14,22,24,32|03
08,09,12,17,24,27|03
06,08,15,17,19,27|11
01,05,13,20,24,28|15
01,11,13,19,23,26|14
03,11,12,14,22,25|08
07,10,15,28,30,32|04
02,04,13,15,19,28|02
06,08,10,14,19,24|05
06,08,14,19,23,25|08
13,22,23,25,28,29|14
05,06,10,15,19,22|06
03,06,08,26,27,28|06
02,07,13,16,17,21|04
04,09,10,12,15,17|09
01,14,17,19,23,24|15
01,05,06,11,19,20|01
03,11,17,22,26,31|04
06,07,11,15,16,21|14
01,05,19,26,27,28|03
02,04,09,12,13,24|07
02,06,12,13,16,19|01
03,04,09,22,23,25|04
01,02,03,08,13,24|06
05,14,17,23,28,29|06
08,20,26,27,29,31|02
04,09,11,12,18,32|04
01,05,17,18,22,28|05
08,11,14,16,22,23|05
03,06,10,11,24,31|01
05,14,16,24,25,26|06
08,12,15,27,29,31|05
04,16,17,18,21,29|14
08,10,11,20,27,32|05
15,16,18,24,27,32|14
12,16,19,20,23,31|14
05,17,25,26,27,30|05
03,05,18,19,26,27|02
02,08,14,16,19,21|04
03,08,14,17,18,31|04
02,15,16,21,22,32|01
10,11,14,15,30,32|07
03,13,14,24,25,28|09
07,08,09,20,21,23|07
06,07,15,19,24,26|07
05,08,12,19,24,25|05
03,04,05,21,23,26|06
02,09,13,14,15,26|04
04,11,12,21,27,28|14
10,11,21,23,30,31|13
01,02,03,04,12,19|08
02,04,05,26,31,32|07
01,10,16,17,20,29|05
08,21,22,25,26,27|13
05,10,20,22,23,25|05
01,02,08,12,21,32|12
