07,08,14,16,18,31|02
01,08,12,25,28,31|02
03,05,07,09,13,25|02
01,11,15,25,29,30|02
02,18,21,24,27,28|02
11,12,16,20,22,25|02
01,06,11,14,19,26|02
05,14,19,24,27,32|02
04,06,11,16,21,30|02
03,07,10,16,23,29|02
04,13,14,18,19,25|02
03,07,12,22,27,29|02
01,03,14,17,19,21|02
07,08,11,14,24,28|02
09,19,21,22,23,32|02
08,09,12,13,20,23|02
01,04,14,16,17,21|02
03,09,10,15,16,23|02
07,09,10,22,28,30|02
01,03,13,14,15,27|02
12,17,18,23,27,28|02
01,07,08,13,20,23|02
01,03,04,10,11,24|02
05,10,12,14,26,32|02
04,07,13,23,31,32|02
03,08,14,18,24,30|02
02,04,14,17,19,22|02
12,18,21,22,27,32|02
04,09,10,12,17,23|02
12,13,15,18,23,32|02
03,08,11,13,22,30|02
01,16,20,21,24,25|02
01,06,14,20,27,29|02
05,09,13,16,25,31|02
11,12,20,23,24,31|02
05,06,09,10,24,29|02
01,11,18,20,23,24|02
02,08,17,21,29,31|02
06,14,21,26,29,31|02
01,09,13,18,21,23|02
05,07,13,16,28,30|02
14,18,20,22,25,26|02
01,11,20,21,24,27|02
03,11,19,21,22,26|02
06,07,13,18,19,28|02
01,04,06,07,15,28|02
02,04,06,13,17,31|02
03,18,22,23,30,31|02
03,11,15,16,19,26|02
06,07,12,17,19,32|02
12,14,16,18,19,30|03
05,12,14,17,23,28|03
04,06,10,13,16,20|03
03,12,21,22,26,32|03
01,10,13,19,24,31|03
05,08,10,15,25,28|03
02,07,08,14,21,23|03
10,11,26,27,31,32|03
01,05,09,12,17,18|03
07,09,11,13,19,23|03
05,06,17,21,28,30|03
02,07,10,15,28,31|03
03,06,10,13,27,31|03
11,15,18,20,24,25|03
01,04,13,27,30,31|03
02,14,16,21,27,29|03
09,11,20,21,23,26|03
05,10,13,14,21,29|03
04,07,11,15,21,25|03
02,04,05,10,13,17|03
10,14,18,26,30,31|03
16,24,25,27,29,31|03
05,10,20,25,27,32|03
01,04,05,14,19,25|03
05,11,12,20,22,25|03
02,04,09,14,23,31|03
01,13,16,17,24,27|03
05,11,22,24,30,31|03
06,08,11,25,29,31|03
04,07,10,18,27,28|03
02,03,10,19,22,24|03
02,08,11,24,29,31|03
05,11,14,23,28,32|03
01,09,10,12,17,32|03
09,18,21,26,27,28|03
01,10,14,25,28,30|03
08,09,11,15,22,30|03
03,04,12,23,27,31|03
02,05,06,10,18,24|03
02,03,13,14,24,26|03
04,06,07,11,14,23|03
03,13,18,20,23,25|03
06,16,17,26,28,30|03
03,06,07,09,12,23|03
03,06,09,20,28,29|03
09,16,20,21,30,32|03
08,13,20,22,26,31|03
04,05,07,11,18,29|03
01,02,21,23,27,32|03
02,07,15,20,24,25|03
08,14,18,23,27,31|04
03,04,05,09,19,32|04
02,03,05,17,25,32|04
14,19,22,24,31,32|04
01,06,15,29,31,32|04
05,07,08,11,16,22|04
05,16,20,25,28,31|04
