05,07,08,19,25,32|01
01,07,13,21,26,32|01
06,16,22,24,27,28|01
01,04,05,09,15,31|01
01,19,23,25,26,31|01
01,09,15,18,20,23|01
05,08,14,16,24,26|01
05,06,14,21,28,32|01
05,15,21,25,27,31|01
01,08,15,22,24,28|01
04,15,19,22,30,31|01
13,15,21,23,27,29|01
09,13,18,20,21,30|01
01,08,13,19,20,24|01
09,14,16,19,20,32|01
02,05,06,07,14,32|01
01,06,12,16,19,25|01
02,04,05,07,13,28|01
04,11,17,23,31,32|01
07,09,11,14,21,26|01
03,13,14,15,16,29|01
02,05,08,14,19,25|01
04,08,12,16,20,28|01
01,02,10,13,14,18|01
02,06,08,13,22,32|01
21,23,25,28,29,31|01
09,17,18,21,24,25|01
01,03,04,11,28,31|01
09,14,15,20,28,32|01
03,07,16,25,28,29|01
01,11,13,16,22,25|01
20,21,22,25,26,27|01
05,10,17,18,24,29|01
01,04,06,09,12,21|01
06,09,24,25,29,30|01
03,11,15,25,29,32|01
04,07,12,16,25,27|01
02,03,07,24,30,31|01
10,12,20,23,25,28|01
01,09,11,23,25,30|01
06,13,19,27,29,32|01
02,07,21,22,25,29|01
03,05,07,11,20,21|01
06,07,08,22,26,30|01
03,06,11,16,17,19|01
02,03,10,12,21,30|01
04,07,14,15,22,26|01
04,07,13,14,18,23|01
02,16,20,23,24,25|01
04,13,16,22,23,24|01
01,08,10,14,18,28|02
04,08,09,12,18,25|02
13,18,23,26,29,32|02
04,05,10,19,20,29|02
03,06,10,23,24,30|02
03,05,11,15,23,27|02
06,09,14,25,27,32|02
05,16,17,28,29,32|02
03,09,12,13,14,32|02
02,09,10,17,20,28|02
01,08,09,14,15,31|02
13,22,23,24,27,28|02
05,07,08,10,21,23|02
03,04,19,22,23,29|02
02,05,08,09,13,32|02
06,07,15,18,19,30|02
03,04,10,19,27,30|02
03,05,13,19,23,29|02
07,12,17,19,21,30|02
01,11,13,19,21,28|02
14,18,19,22,25,27|02
04,11,22,26,28,31|02
05,11,13,15,22,27|02
02,04,11,27,30,31|02
07,18,23,25,30,32|02
02,09,15,28,31,32|02
09,14,17,18,19,24|02
05,06,07,09,23,30|02
08,17,20,23,25,32|02
12,14,19,21,25,26|02
04,05,20,21,27,32|02
03,10,15,16,19,26|02
13,18,23,24,27,30|02
07,10,16,22,25,32|02
05,06,09,17,29,32|02
03,05,19,22,26,28|02
06,07,09,14,21,23|02
01,04,10,18,21,30|02
01,06,12,14,15,27|02
11,12,14,19,20,23|02
01,02,18,25,27,32|02
08,16,19,20,25,32|02
02,08,09,12,16,21|02
04,08,12,23,24,25|02
03,10,16,20,23,26|02
02,03,06,27,28,31|02
09,12,15,17,25,30|02
03,10,11,15,19,32|02
03,05,07,08,24,26|02
02,03,16,18,22,25|02
01,08,13,14,16,32|03
02,05,16,26,27,28|03
02,09,11,12,30,32|03
04,05,08,12,17,24|03
04,09,13,22,27,28|03
11,13,16,18,25,26|03
08,11,20,23,28,29|03
02,07,13,16,24,31|03
02,06,14,16,17,23|03
09,10,11,13,16,23|03
02,09,13,22,24,25|03
01,05,21,25,26,32|03
07,08,12,16,18,21|03
04,07,11,14,16,26|03
02,09,10,20,27,32|03
05,11,13,18,19,31|03
02,08,22,23,24,25|03
02,05,23,27,30,32|03
09,10,11,24,28,30|03
01,07,13,17,28,32|03
01,04,11,20,22,32|03
01,03,13,14,22,25|03
04,08,16,17,22,32|03
04,05,11,18,23,28|03
02,07,12,20,23,24|03
07,09,12,13,22,26|03
12,16,27,28,29,30|03
01,06,07,09,19,22|03
08,09,11,14,17,29|03
02,10,14,15,30,32|03
03,05,07,10,22,28|03
07,15,20,21,22,28|03
01,12,19,28,29,32|03
04,22,23,26,27,31|03
13,14,16,17,27,30|03
06,08,16,22,28,31|03
03,12,13,14,18,19|03
12,15,19,22,26,32|03
02,07,17,20,30,32|03
01,06,07,08,10,14|03
11,13,16,20,23,30|03
05,09,16,17,23,25|03
02,04,15,17,18,20|03
03,09,13,15,18,21|03
01,06,07,11,14,22|03
04,06,11,16,31,32|03
05,13,15,17,21,23|03
06,09,13,16,23,30|03
04,12,22,25,27,32|03
05,06,08,29,30,31|03
02,03,05,10,12,27|04
04,10,14,17,19,22|04
03,06,14,18,21,31|04
01,02,09,10,12,18|04
06,08,12,17,20,24|04
05,18,20,21,30,32|04
02,08,11,21,22,26|04
01,03,16,19,28,31|04
02,08,09,20,28,30|04
02,10,19,24,26,32|04
09,11,12,14,26,29|04
08,13,14,15,27,30|04
02,16,21,23,25,32|04
03,11,13,17,20,22|04
07,13,18,24,27,29|04
02,05,22,23,29,32|04
04,14,15,20,23,27|04
03,08,09,11,15,25|04
08,09,17,23,27,30|04
01,08,11,12,21,32|04
01,05,14,17,26,29|04
10,20,28,29,30,31|04
02,05,16,18,21,32|04
03,05,06,28,29,32|04
07,14,15,16,22,31|04
06,10,11,20,26,27|04
03,11,18,21,27,30|04
12,16,22,26,28,31|04
03,10,11,25,28,32|04
08,13,15,18,22,30|04
09,12,14,22,23,27|04
05,09,21,27,29,32|04
04,10,18,20,22,30|04
05,11,15,17,18,23|04
08,09,15,21,22,32|04
02,04,11,18,21,26|04
04,07,16,24,26,30|04
10,20,23,25,29,30|04
03,05,10,17,26,27|04
11,16,18,21,23,24|04
02,05,06,17,26,32|04
01,04,14,20,25,30|04
02,08,13,20,21,24|04
12,19,24,25,31,32|04
08,09,13,16,18,24|04
10,15,16,19,22,32|04
05,09,13,17,18,21|04
03,06,08,18,22,29|04
04,09,19,20,23,31|04
14,17,21,26,28,32|04
05,13,15,21,24,30|05
06,12,20,22,28,32|05
06,09,21,24,30,32|05
03,10,11,18,24,28|05
05,06,13,18,21,23|05
03,21,24,25,29,32|05
04,08,13,17,25,26|05
02,08,12,15,17,22|05
01,11,13,14,20,26|05
02,07,08,28,31,32|05
02,06,07,09,21,32|05
07,10,16,21,25,31|05
02,04,10,28,29,30|05
06,08,12,16,19,21|05
04,06,09,14,17,24|05
01,03,05,16,23,31|05
04,09,13,20,25,32|05
04,12,24,28,30,31|05
01,03,18,23,24,27|05
01,12,17,23,25,32|05
02,03,12,18,28,31|05
06,07,11,12,24,28|05
08,09,12,16,21,26|05
01,09,16,21,22,25|05
02,06,09,15,19,20|05
01,04,05,18,19,26|05
03,09,17,20,23,25|05
01,09,13,23,28,32|05
03,13,20,23,24,25|05
01,05,19,20,24,32|05
04,06,14,15,16,26|05
16,19,21,25,26,29|05
07,15,17,19,21,32|05
09,14,19,20,23,27|05
01,03,14,19,24,31|05
01,08,16,18,27,30|05
05,06,09,20,26,29|05
03,17,19,28,30,31|05
01,05,06,14,20,31|05
02,13,16,18,24,31|05
20,21,23,27,28,32|05
06,10,11,15,22,30|05
03,05,11,16,22,32|05
01,02,05,11,16,32|05
03,10,22,26,27,28|05
