02,10,25,26,30,31|01
06,12,13,17,20,28|01
15,19,21,23,24,32|01
02,09,10,14,25,26|01
06,13,17,20,30,31|01
12,15,19,21,28,32|01
02,09,14,23,24,25|01
10,13,17,26,30,31|01
06,12,15,20,28,32|01
09,14,19,21,23,24|01
02,10,25,26,30,31|02
06,12,13,17,20,28|02
15,19,21,23,24,32|02
02,09,10,14,25,26|02
06,13,17,20,30,31|02
12,15,19,21,28,32|02
02,09,14,23,24,25|02
10,13,17,26,30,31|02
06,12,15,20,28,32|02
09,14,19,21,23,24|02
02,10,25,26,30,31|03
06,12,13,17,20,28|03
15,19,21,23,24,32|03
02,09,10,14,25,26|03
06,13,17,20,30,31|03
12,15,19,21,28,32|03
02,09,14,23,24,25|03
10,13,17,26,30,31|03
06,12,15,20,28,32|03
09,14,19,21,23,24|03
02,10,25,26,30,31|04
06,12,13,17,20,28|04
15,19,21,23,24,32|04
02,09,10,14,25,26|04
06,13,17,20,30,31|04
12,15,19,21,28,32|04
02,09,14,23,24,25|04
10,13,17,26,30,31|04
06,12,15,20,28,32|04
09,14,19,21,23,24|04
02,10,25,26,30,31|05
06,12,13,17,20,28|05
15,19,21,23,24,32|05
02,09,10,14,25,26|05
06,13,17,20,30,31|05
12,15,19,21,28,32|05
02,09,14,23,24,25|05
10,13,17,26,30,31|05
06,12,15,20,28,32|05
09,14,19,21,23,24|05
02,10,25,26,30,31|06
06,12,13,17,20,28|06
15,19,21,23,24,32|06
02,09,10,14,25,26|06
06,13,17,20,30,31|06
12,15,19,21,28,32|06
02,09,14,23,24,25|06
10,13,17,26,30,31|06
06,12,15,20,28,32|06
09,14,19,21,23,24|06
02,10,25,26,30,31|07
06,12,13,17,20,28|07
15,19,21,23,24,32|07
02,09,10,14,25,26|07
06,13,17,20,30,31|07
12,15,19,21,28,32|07
02,09,14,23,24,25|07
10,13,17,26,30,31|07
06,12,15,20,28,32|07
09,14,19,21,23,24|07
02,10,25,26,30,31|08
06,12,13,17,20,28|08
15,19,21,23,24,32|08
02,09,10,14,25,26|08
06,13,17,20,30,31|08
12,15,19,21,28,32|08
02,09,14,23,24,25|08
10,13,17,26,30,31|08
06,12,15,20,28,32|08
09,14,19,21,23,24|08
02,10,25,26,30,31|09
06,12,13,17,20,28|09
15,19,21,23,24,32|09
02,09,10,14,25,26|09
06,13,17,20,30,31|09
12,15,19,21,28,32|09
02,09,14,23,24,25|09
10,13,17,26,30,31|09
06,12,15,20,28,32|09
09,14,19,21,23,24|09
02,10,25,26,30,31|10
06,12,13,17,20,28|10
15,19,21,23,24,32|10
02,09,10,14,25,26|10
06,13,17,20,30,31|10
12,15,19,21,28,32|10
02,09,14,23,24,25|10
10,13,17,26,30,31|10
06,12,15,20,28,32|10
09,14,19,21,23,24|10
02,10,25,26,30,31|11
06,12,13,17,20,28|11
15,19,21,23,24,32|11
02,09,10,14,25,26|11
06,13,17,20,30,31|11
12,15,19,21,28,32|11
02,09,14,23,24,25|11
10,13,17,26,30,31|11
06,12,15,20,28,32|11
09,14,19,21,23,24|11
02,10,25,26,30,31|12
06,12,13,17,20,28|12
15,19,21,23,24,32|12
02,09,10,14,25,26|12
06,13,17,20,30,31|12
12,15,19,21,28,32|12
02,09,14,23,24,25|12
10,13,17,26,30,31|12
06,12,15,20,28,32|12
09,14,19,21,23,24|12
02,10,25,26,30,31|13
06,12,13,17,20,28|13
15,19,21,23,24,32|13
02,09,10,14,25,26|13
06,13,17,20,30,31|13
12,15,19,21,28,32|13
02,09,14,23,24,25|13
10,13,17,26,30,31|13
06,12,15,20,28,32|13
09,14,19,21,23,24|13
02,10,25,26,30,31|14
06,12,13,17,20,28|14
15,19,21,23,24,32|14
02,09,10,14,25,26|14
06,13,17,20,30,31|14
12,15,19,21,28,32|14
02,09,14,23,24,25|14
10,13,17,26,30,31|14
06,12,15,20,28,32|14
09,14,19,21,23,24|14
02,10,25,26,30,31|15
06,12,13,17,20,28|15
15,19,21,23,24,32|15
02,09,10,14,25,26|15
06,13,17,20,30,31|15
12,15,19,21,28,32|15
02,09,14,23,24,25|15
10,13,17,26,30,31|15
06,12,15,20,28,32|15
09,14,19,21,23,24|15
02,10,25,26,30,31|16
06,12,13,17,20,28|16
15,19,21,23,24,32|16
02,09,10,14,25,26|16
06,13,17,20,30,31|16
12,15,19,21,28,32|16
02,09,14,23,24,25|16
10,13,17,26,30,31|16
06,12,15,20,28,32|16
09,14,19,21,23,24|16
