01,08,09,18,20,24|01
03,08,11,13,22,25|01
06,07,16,21,30,31|01
01,03,06,14,23,27|01
01,02,04,05,13,17|01
03,05,13,14,20,25|01
03,10,16,20,29,30|01
01,02,12,14,25,32|01
11,14,18,22,25,26|01
01,08,09,20,27,28|01
01,05,06,07,08,30|01
02,06,14,26,29,31|01
01,02,12,22,24,29|01
06,07,10,15,16,25|01
09,11,19,22,28,29|01
06,17,20,23,26,32|01
07,09,20,21,25,28|01
05,06,07,08,13,18|01
09,15,23,24,26,32|01
07,08,16,24,27,28|01
02,06,08,10,16,28|01
01,07,25,27,28,29|01
02,03,14,15,21,29|01
01,06,08,15,24,26|01
03,05,09,12,22,31|01
10,11,12,13,16,29|01
05,07,08,18,20,29|01
02,04,07,22,25,27|01
01,13,14,15,28,30|01
04,08,13,23,28,29|01
04,06,10,18,24,32|01
10,13,22,23,24,27|01
04,05,18,25,30,32|01
12,14,15,28,31,32|01
03,06,09,11,16,30|01
14,16,24,25,30,31|01
08,15,16,19,22,29|01
05,11,12,20,24,31|01
04,09,17,21,22,28|01
04,12,15,16,20,30|01
01,05,14,18,20,26|01
01,06,10,19,29,32|01
01,12,13,18,19,24|01
02,03,09,13,18,23|01
04,07,16,17,24,29|01
10,13,27,28,31,32|01
02,03,06,12,19,23|01
03,10,17,18,21,30|01
02,04,12,18,24,31|01
03,07,11,14,26,28|01
05,06,10,15,16,18|02
08,16,19,23,26,27|02
01,11,12,15,24,28|02
09,17,22,26,30,31|02
11,23,25,28,31,32|02
05,12,13,20,22,25|02
02,18,19,20,25,31|02
05,06,12,16,26,28|02
09,11,16,17,25,27|02
01,12,17,26,28,31|02
11,13,16,19,22,31|02
04,07,08,13,20,31|02
06,13,14,16,20,22|02
03,05,14,21,28,30|02
02,06,13,18,21,24|02
08,11,17,22,26,28|02
04,05,11,12,20,29|02
07,11,12,20,23,29|02
06,08,09,25,26,30|02
06,12,15,18,19,24|02
10,23,27,29,31,32|02
01,02,09,23,26,32|02
05,11,16,23,28,32|02
02,08,18,24,29,30|02
11,12,14,20,28,30|02
10,14,17,26,30,31|02
07,10,13,21,24,29|02
02,07,11,15,16,32|02
08,11,14,23,26,29|02
02,14,18,22,23,30|02
01,08,10,18,22,25|02
06,09,12,15,20,26|02
06,15,18,22,24,32|02
04,05,09,15,29,31|02
03,08,17,19,24,31|02
02,04,08,15,17,32|02
07,08,17,20,24,25|02
09,16,18,21,24,32|02
14,19,20,23,25,29|02
04,18,20,23,25,27|02
02,04,08,17,27,30|02
07,08,12,15,24,25|02
15,20,21,24,26,32|02
03,08,11,17,20,21|02
02,14,15,26,28,32|02
07,13,16,17,23,24|02
02,06,12,14,25,26|02
05,12,21,22,26,32|02
01,14,19,24,29,32|02
02,05,09,12,14,16|02
02,04,17,27,30,32|03
09,15,21,27,31,32|03
05,09,11,15,22,32|03
04,10,11,15,16,29|03
01,03,05,07,11,17|03
08,13,18,20,23,31|03
01,07,10,23,28,30|03
05,06,17,21,26,29|03
05,06,15,19,20,27|03
02,11,13,16,20,31|03
19,22,23,29,30,31|03
01,02,04,13,21,24|03
11,13,14,17,28,32|03
05,08,16,18,27,30|03
05,13,20,21,29,32|03
02,07,08,11,25,27|03
03,04,05,14,18,32|03
08,14,15,17,31,32|03
04,06,15,17,20,32|03
02,11,17,19,24,28|03
04,05,06,14,17,28|03
12,14,16,25,26,32|03
03,07,10,22,25,32|03
09,11,17,22,24,32|03
03,06,08,15,24,27|03
10,13,14,19,27,28|03
07,09,22,23,27,28|03
03,06,12,15,18,21|03
03,13,17,19,28,32|03
04,10,14,15,18,20|03
03,06,20,21,29,31|03
12,16,17,21,24,28|03
03,08,12,15,27,29|03
06,12,15,22,26,31|03
05,11,13,17,19,28|03
05,17,19,24,30,32|03
02,03,16,20,26,30|03
03,06,07,10,12,13|03
06,17,20,27,30,31|03
03,15,17,19,21,31|03
04,10,20,23,26,29|03
03,05,11,14,15,24|03
04,11,13,16,24,27|03
21,25,26,27,30,32|03
01,15,16,18,27,32|03
07,09,14,15,23,29|03
07,09,16,17,27,29|03
05,19,24,26,28,31|03
05,09,10,22,27,29|03
10,15,18,21,27,30|03
01,06,08,14,16,29|04
01,02,06,07,09,21|04
03,14,18,23,29,32|04
04,11,18,19,24,26|04
01,02,19,20,22,32|04
07,16,17,18,27,29|04
02,03,09,20,29,31|04
04,07,10,27,28,29|04
02,11,12,14,15,19|04
01,06,09,20,30,32|04
02,04,17,24,27,28|04
02,12,14,20,23,31|04
06,16,23,25,27,31|04
16,17,25,28,30,32|04
02,05,13,21,29,32|04
02,12,20,25,26,27|04
09,22,26,28,29,32|04
06,14,16,22,24,29|04
06,08,09,20,27,31|04
01,05,07,16,20,26|04
01,04,11,12,21,29|04
02,04,10,16,27,32|04
03,07,17,20,21,24|04
03,05,12,18,20,29|04
04,06,08,16,18,21|04
04,11,16,18,25,28|04
10,11,13,25,29,32|04
14,16,17,26,28,30|04
04,11,21,24,25,31|04
12,13,15,19,27,28|04
02,25,26,27,28,32|04
01,13,14,19,20,25|04
