09,14,16,17,22,30|11
01,06,08,18,20,24|10
02,14,20,25,30,31|09
04,05,11,16,22,29|06
01,04,11,14,17,30|03
04,06,09,12,18,23|08
02,03,06,07,18,26|15
07,18,19,20,30,31|14
04,23,26,27,28,32|08
07,08,19,20,23,25|13
03,12,13,14,26,30|14
06,11,14,21,29,30|02
02,08,10,12,29,31|11
14,18,19,20,25,27|14
05,07,18,22,26,28|07
12,15,16,22,25,29|07
04,10,11,13,23,24|11
01,10,13,18,23,27|13
07,10,16,20,21,26|05
02,09,10,22,24,25|06
01,08,09,15,16,32|14
05,06,08,16,21,24|07
02,18,20,22,31,32|01
03,08,14,22,30,32|11
06,13,14,19,21,23|13
03,12,13,15,19,23|03
03,11,12,15,20,21|12
06,10,15,24,26,31|01
02,03,10,15,17,24|10
04,08,13,15,21,26|10
08,10,15,17,19,26|09
01,04,08,13,22,24|05
12,13,21,26,29,31|05
17,20,22,24,30,32|08
01,07,12,16,23,27|07
07,08,17,23,30,31|15
01,22,25,27,28,32|12
01,02,22,29,30,31|13
07,08,10,18,20,28|06
10,15,17,22,25,31|11
01,18,19,21,23,30|03
03,11,16,22,23,29|07
11,15,22,23,24,25|13
02,08,18,20,22,32|06
02,06,13,15,21,30|08
10,11,12,15,21,26|03
02,04,07,11,22,29|14
01,16,19,23,24,31|09
01,04,16,19,22,29|11
01,02,05,06,14,31|14
01,03,15,22,28,30|07
02,06,15,23,26,31|04
11,12,15,23,30,32|12
01,06,15,21,30,31|06
01,11,16,17,23,27|01
02,03,04,13,15,16|05
01,04,06,11,31,32|15
02,07,17,19,23,26|03
04,06,10,11,16,31|02
01,02,04,15,21,23|04
06,10,16,20,25,31|03
04,12,18,22,31,32|05
06,11,18,25,26,28|05
02,03,06,08,31,32|11
01,04,10,18,19,30|07
04,14,16,17,25,31|09
03,05,26,28,29,32|08
01,06,15,22,24,29|04
01,18,20,25,27,31|13
02,13,23,25,28,30|01
03,04,19,25,26,29|03
02,04,11,14,18,29|06
07,21,22,24,28,32|11
02,05,16,20,22,26|03
08,12,15,22,26,31|13
05,12,13,14,20,22|06
01,02,04,09,18,28|13
06,07,11,26,31,32|15
04,05,07,09,30,31|10
02,05,18,28,29,32|08
08,10,12,24,25,27|14
02,04,05,20,22,31|11
02,11,15,21,23,28|03
07,08,09,10,13,32|04
01,02,10,23,31,32|03
03,05,08,18,24,32|13
05,10,19,21,31,32|02
02,06,12,16,17,18|14
03,16,23,26,30,32|11
04,07,10,19,22,31|09
02,05,09,10,12,21|13
07,09,11,19,25,32|07
19,21,24,25,27,32|13
01,06,09,15,24,29|05
11,13,17,25,26,29|05
07,11,14,20,22,23|07
01,05,08,10,11,19|08
12,23,24,29,30,32|01
03,10,15,17,22,31|09
03,05,08,18,29,31|03
