11,14,15,16,25,28|02
05,11,14,20,23,29|02
12,14,16,22,24,28|02
01,06,07,16,26,30|02
06,16,18,21,23,29|02
01,02,05,23,27,31|02
12,14,18,26,27,30|02
02,03,04,05,15,27|02
07,10,15,17,23,31|02
01,09,21,23,29,30|02
06,08,13,19,23,28|02
03,04,07,09,13,30|02
09,13,19,25,26,29|02
08,09,12,14,17,18|02
01,05,08,22,26,28|02
07,10,12,22,24,32|02
02,03,09,13,28,29|02
04,05,07,09,14,27|02
08,09,10,21,27,32|02
04,09,10,12,15,29|02
02,09,13,16,28,29|03
07,09,10,14,22,30|03
03,08,09,25,28,29|03
01,07,12,18,19,22|03
04,16,18,20,28,32|03
06,12,21,22,28,29|03
07,08,18,20,26,27|03
02,09,10,20,21,32|03
10,11,13,20,26,29|03
08,10,12,15,22,26|03
02,07,15,22,28,30|03
05,09,14,18,25,31|03
01,08,09,12,13,22|03
01,02,03,07,09,23|03
01,07,10,22,26,27|03
11,17,18,20,23,29|03
02,04,06,21,24,28|03
04,09,11,18,19,25|03
07,13,17,21,24,26|03
07,10,13,15,24,29|03
05,08,18,22,25,26|04
01,05,11,12,29,31|04
04,08,14,17,23,24|04
03,06,08,10,19,27|04
01,08,12,22,27,32|04
06,11,15,21,26,31|04
02,10,11,13,14,19|04
04,07,12,21,25,28|04
06,08,24,30,31,32|04
15,22,24,30,31,32|04
08,16,17,19,26,31|04
07,10,17,23,31,32|04
06,07,12,18,20,26|04
01,06,09,14,24,28|04
11,12,13,14,24,32|04
04,06,10,20,22,24|04
02,11,16,23,26,31|04
02,03,06,07,26,32|04
03,04,13,23,27,31|04
08,09,11,14,27,28|04
01,15,19,21,22,29|05
03,08,11,14,23,31|05
10,12,17,18,23,30|05
08,16,21,22,23,29|05
03,14,15,19,24,29|05
06,08,10,11,12,19|05
05,10,17,26,29,32|05
05,15,20,23,28,31|05
01,06,14,21,27,28|05
08,11,18,21,27,30|05
04,06,15,18,31,32|05
03,07,14,24,25,29|05
02,10,12,15,24,29|05
02,07,16,18,25,30|05
03,05,12,15,19,28|05
01,17,19,22,29,32|05
03,09,15,16,18,27|05
04,06,11,18,21,31|05
01,03,09,10,12,21|05
05,06,17,18,27,30|05
06,10,13,22,27,32|06
02,13,15,30,31,32|06
01,10,11,16,22,30|06
10,13,16,21,27,28|06
02,04,06,12,22,32|06
05,09,15,24,25,30|06
02,11,19,20,21,22|06
02,07,08,16,20,22|06
01,10,16,17,25,29|06
01,10,19,20,25,31|06
06,14,19,25,27,30|06
05,19,22,27,30,32|06
01,02,07,26,31,32|06
01,05,16,19,22,28|06
01,02,22,25,28,32|06
07,11,14,17,18,19|06
01,03,10,15,25,30|06
07,08,18,19,24,31|06
06,21,25,26,29,32|06
04,11,20,24,29,30|06
12,13,16,18,27,32|07
03,11,12,15,18,26|07
02,10,14,18,27,31|07
03,09,21,26,29,32|07
10,13,18,21,23,28|07
07,19,23,28,31,32|07
06,11,15,19,22,31|07
09,19,21,22,27,32|07
02,04,07,21,23,27|07
01,17,24,25,26,31|07
04,12,13,15,19,29|07
05,08,16,24,31,32|07
08,11,14,15,22,27|07
10,18,22,25,26,28|07
05,07,09,12,15,30|07
15,21,22,25,28,32|07
01,05,09,24,30,31|07
06,11,17,18,22,24|07
06,07,11,25,26,29|07
01,04,08,09,26,31|07
10,14,25,28,29,30|08
04,10,17,18,19,29|08
06,13,18,21,23,29|08
15,16,18,19,21,26|08
07,08,12,22,25,32|08
07,09,10,14,20,22|08
01,08,09,22,24,26|08
04,11,19,28,29,30|08
05,08,13,16,21,27|08
07,08,11,21,27,30|08
01,04,08,09,17,29|08
08,18,20,25,26,27|08
03,04,07,12,13,14|08
01,11,20,29,31,32|08
01,14,15,26,27,30|08
11,15,19,21,27,31|08
16,17,19,20,27,31|08
05,09,20,26,27,30|08
01,02,07,08,18,28|08
02,10,17,18,26,29|08
07,12,15,17,19,20|09
04,07,08,15,18,24|09
02,09,16,17,23,29|09
01,02,10,15,18,25|09
02,10,13,14,19,30|09
06,08,12,13,23,30|09
06,13,20,25,26,28|09
02,12,16,21,31,32|09
07,19,24,25,27,32|09
01,03,10,11,16,27|09
01,05,09,15,22,28|09
05,08,09,16,24,32|09
11,15,20,25,30,31|09
05,06,11,13,14,28|09
02,06,11,22,31,32|09
12,23,24,27,30,31|09
01,05,13,22,30,32|09
12,13,17,19,24,29|09
02,05,17,20,29,31|09
04,09,13,22,24,27|09
08,19,20,21,22,25|10
01,06,10,12,14,24|10
04,20,21,23,26,29|10
10,12,25,26,28,29|10
06,07,09,23,25,28|10
09,10,23,24,25,32|10
10,11,16,22,25,28|10
08,16,21,22,27,28|10
01,04,08,11,13,26|10
05,11,14,16,25,29|10
03,04,10,13,27,32|10
07,11,12,16,31,32|10
03,06,11,13,21,26|10
02,13,19,24,28,30|10
03,11,12,17,27,32|10
04,23,24,26,27,30|10
01,06,12,27,28,30|10
06,08,10,11,13,17|10
06,13,17,19,23,30|10
02,08,17,20,21,28|10
05,12,19,20,22,28|11
05,10,18,23,27,28|11
01,02,05,09,22,29|11
03,12,20,22,25,27|11
01,05,13,19,23,29|11
06,07,11,12,20,32|11
02,17,23,26,28,32|11
01,03,06,11,17,22|11
06,07,15,16,20,25|11
01,03,07,08,17,30|11
07,10,11,19,24,28|11
02,05,08,22,26,29|11
16,20,21,23,29,30|11
08,19,20,25,26,27|11
04,09,17,22,24,25|11
12,15,17,19,25,26|11
03,09,10,18,22,31|11
01,05,17,18,20,27|11
01,11,13,15,17,20|11
03,04,05,10,21,22|11
05,06,12,24,30,31|12
08,10,18,20,23,31|12
02,13,19,21,22,30|12
04,05,10,23,24,27|12
07,08,18,19,21,23|12
01,03,07,21,22,26|12
04,09,13,21,26,29|12
04,07,13,14,19,25|12
02,05,20,21,26,32|12
13,14,17,21,22,32|12
01,09,13,19,30,32|12
08,11,12,17,18,32|12
10,12,18,22,23,26|12
01,04,05,10,19,22|12
09,11,14,26,31,32|12
01,10,13,21,23,28|12
01,05,18,21,24,31|12
04,05,07,09,21,29|12
08,09,22,23,25,32|12
09,10,12,18,19,28|12
13,14,15,21,27,30|13
15,17,23,25,26,28|13
02,08,09,11,19,24|13
07,09,12,18,19,32|13
01,03,07,13,20,30|13
09,10,18,20,22,23|13
03,11,15,20,26,27|13
01,10,11,16,30,32|13
06,07,11,17,30,31|13
03,12,21,26,27,29|13
02,07,15,17,21,22|13
05,16,20,26,30,31|13
03,04,10,15,19,32|13
09,13,24,25,29,31|13
01,12,13,14,16,32|13
02,04,06,12,14,31|13
01,05,12,13,20,27|13
09,16,17,22,23,27|13
09,10,13,22,23,32|13
05,07,09,15,17,25|13
01,02,06,10,13,23|14
04,12,14,16,22,24|14
06,15,17,18,23,25|14
05,06,09,12,22,28|14
08,13,14,16,17,29|14
07,10,16,21,26,27|14
05,09,10,11,14,19|14
05,08,16,23,26,27|14
04,11,13,17,23,29|14
05,12,15,17,24,28|14
08,10,17,19,29,30|14
02,03,08,16,20,23|14
01,03,04,22,23,27|14
05,11,14,18,22,30|14
05,13,14,16,25,32|14
06,11,18,19,24,29|14
03,07,08,24,30,32|14
02,10,14,20,21,22|14
06,07,12,14,19,20|14
06,08,09,10,13,15|14
05,17,18,25,28,30|15
06,07,15,16,26,31|15
04,22,26,28,30,32|15
11,13,19,25,26,32|15
13,15,23,24,25,26|15
05,15,18,27,28,29|15
08,14,15,19,21,23|15
05,07,12,16,17,21|15
06,14,23,24,29,30|15
01,08,09,22,24,32|15
03,15,18,19,24,32|15
04,05,08,19,28,30|15
04,07,08,10,15,19|15
04,05,15,24,27,32|15
02,07,14,18,19,23|15
04,06,16,18,19,32|15
10,21,25,26,27,31|15
03,12,16,17,26,28|15
01,05,13,20,21,28|15
02,14,17,19,23,30|15
